FECHA_DATE,BUCKET,BUCKET_WL,CODIGO_CLASE,GRUPO_HOMOGENEO,TIPO_PERSONA,DIAS_MORA,DIAS_INCUMPLIMIENTO,MET_CALCULO,MARCA_CURA,MARCA_DEFAULT,MARCA_WL,PDI,REESTRUCTURADO,RATING_ACTUAL,RANGO_SCORE_PN,RANGO_SCORE_HIP,seg_PD12mes,PD_12M_ACTUAL_FINAL,PD_12M_DESEMBOLSO_FINAL,PD_LIFETIME_ACTUAL_FINAL,PD_LIFETIME_DESEMBOLSO_FINAL,EXPOSICION_TOTAL_FA,VALOR_PROVISION,cobertura
2021-10-31,1,,2,13,PN,0,,ECL_12M,2.0,0,,50.798%,,,1.0,,PN_CURA,0.3259102777,0.3259102777,0.3041165853,0.0669763782,3142.92,520.32851578,0.16555576208748551
2021-10-31,1,,2,13,PN,0,,ECL_12M,2.0,0,,50.798%,,,2.0,,PN_CURA,0.42537640141363653,0.42537640141363653,0.4323103115636364,0.22060417552727263,33364.371699999996,7956.2980165292,0.23846689181109923
2021-10-31,1,,2,13,PN,0,,ECL_12M,2.0,0,,50.798%,,,3.0,,PN_CURA,0.445730232736765,0.445730232736765,0.4571129389838233,0.24592062241764717,106599.37310000001,26970.279477090993,0.25300598580247174
2021-10-31,1,,2,13,PN,0,,ECL_12M,2.0,0,,50.798%,,,4.0,,PN_CURA,0.4345470369333336,0.4345470369333336,0.45500673462799984,0.2577695789026667,137366.7897,34997.76548731841,0.2547760311189569
2021-10-31,1,,2,13,PN,0,,ECL_12M,2.0,0,,50.798%,,,5.0,,PN_CURA,0.34311672093260887,0.34311672093260887,0.40452292222391306,0.21730469862608698,95085.21219999998,23860.250872765006,0.25093545379672627
2021-10-31,1,,2,13,PN,0,,ECL_12M,2.0,0,,50.798%,,,6.0,,PN_CURA,0.5014004272307695,0.5014004272307695,0.5874929526820514,0.4314937412641026,118028.52009999998,32679.404303975003,0.27687718422875496
2021-10-31,1,,2,13,PN,0,,ECL_12M,2.0,0,,50.798%,,,7.0,,PN_CURA,0.42028584074054076,0.42028584074054076,0.4205548001054053,0.21786819800270263,39035.99000000001,9964.932345561,0.25527551230443996
2021-10-31,1,,2,13,PN,0,,ECL_12M,2.0,0,,50.798%,,,8.0,,PN_CURA,0.43948507144393917,0.43948507144393917,0.5059867284295457,0.3053618192681816,317073.1094999998,84573.98709103081,0.2667333954128042
2021-10-31,1,,2,13,PN,0,,ECL_12M,2.0,0,,50.798%,,,9.0,,PN_CURA,0.4470074344552885,0.4470074344552885,0.4779235938543271,0.2460404798927886,324726.7905000003,84284.63634122796,0.25955553655258967
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,17.863%,,,2.0,,PN_CREDITOFACIL,0.0217048702,0.0217048702,1.0,0.4634286072,176817.2079,685.53342307,0.003877074133291978
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,17.863%,,,3.0,,PN_CREDITOFACIL,0.0416319206,0.0416319206,0.9584023097,0.7080470022,29966.48,222.84817965,0.007436581795726425
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,17.863%,,,4.0,,PN_CREDITOFACIL,0.0652261159,0.0652261159,0.3890171687,0.39219892275,140792.1689,1640.38930701,0.011651140257489138
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,17.863%,,,5.0,,PN_CREDITOFACIL,0.0859888821,0.0859888821,0.9990197731,0.9011054002,203676.81,3128.4613925,0.01535992925507818
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,17.863%,,,6.0,,PN_CREDITOFACIL,0.1491549003,0.1491549003,0.9998514278,0.9086443353,139734.875,3722.967537,0.026643080598168497
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,1.0,1.0,PN_CREDITOFACIL,0.0169324702,0.0169324702,0.6050035819,0.6082637877,12349.77,106.22468039,0.00860134888261077
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,1.0,3.0,PN_CREDITOFACIL,0.0169324702,0.0169324702,0.0300610434,0.3924030613,9235.708,79.439546687,0.008601348882727778
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,1.0,4.0,PN_CREDITOFACIL,0.0169324702,0.0169324702,0.1022213555,0.1225154607,58981.6472,507.32172525,0.00860134888280977
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,1.0,,PN_CREDITOFACIL,0.015312388167806357,0.015312388167806357,0.05141330852706555,0.13726707219743564,786363.7655000008,6412.312365300704,0.008154384327746213
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,2.0,1.0,PN_CREDITOFACIL,0.019379348385714285,0.019379348385714285,0.4019557481571429,0.23370282054285715,237325.03999999998,2603.1838514169003,0.01096885457774241
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,2.0,2.0,PN_CREDITOFACIL,0.0217048702,0.0217048702,0.2611390663666667,0.2247709272888889,239665.35270000002,2642.4616426559996,0.01102563058400723
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,2.0,3.0,PN_CREDITOFACIL,0.0217048702,0.0217048702,0.41146938860000004,0.28819882588,84905.8275,936.1402884669999,0.01102563058427291
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,2.0,4.0,PN_CREDITOFACIL,0.021565736415384618,0.021565736415384618,0.1967889361846154,0.23811036400769228,276056.51109999995,3042.9637052163,0.011022973858109809
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,2.0,5.0,PN_CREDITOFACIL,0.01266117425,0.01266117425,0.00679372635,0.11164559,3476.2299999999996,17.4107662037,0.005008519632964448
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,2.0,6.0,PN_CREDITOFACIL,0.0217048702,0.0217048702,0.0546895882,0.0436018853,13553.31,149.43378925,0.011025630583968049
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,2.0,7.0,PN_CREDITOFACIL,0.0217048702,0.0217048702,0.0258640851,0.0536165998,4053.33,44.690519216,0.011025630584235677
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,2.0,8.0,PN_CREDITOFACIL,0.019896131,0.019896131,0.02449370525,0.08845723895,17695.84,189.352709571,0.010700408094275264
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,2.0,,PN_CREDITOFACIL,0.019384542789433093,0.019384542789433093,0.09295522237784012,0.17511393520850727,16744439.847699985,179975.00826529975,0.010748344519271638
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,3.0,1.0,PN_CREDITOFACIL,0.03976382159999999,0.03976382159999999,0.25903127525384617,0.2573934321846154,273899.39400000003,5725.253269768999,0.020902759900845194
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,3.0,2.0,PN_CREDITOFACIL,0.04163192059999999,0.04163192059999999,0.32879700226818187,0.32091715995909087,364995.97010000004,7718.9950191,0.021148165052302312
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,3.0,3.0,PN_CREDITOFACIL,0.04128498792999999,0.04128498792999999,0.2724177311266667,0.2980616889233333,433308.42499999993,9147.412983737,0.0211106280329929
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,3.0,4.0,PN_CREDITOFACIL,0.0402441899142857,0.0402441899142857,0.28940193909142864,0.3025631721571428,498604.8753999998,10428.395733326995,0.02091514994706167
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,3.0,5.0,PN_CREDITOFACIL,0.040764588925,0.040764588925,0.3759854453,0.3094039945,71333.86,1498.82188253,0.02101136658705978
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,3.0,6.0,PN_CREDITOFACIL,0.03717135768571428,0.03717135768571428,0.37614940532857144,0.44380859201428574,119716.61140000001,2524.9041985539,0.021090675462886514
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,3.0,7.0,PN_CREDITOFACIL,0.0416319206,0.0416319206,0.5860615979999999,0.6061233577,10018.888200000001,211.88110129,0.021148165051886693
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,3.0,10.0,PN_CREDITOFACIL,0.03642793055,0.03642793055,0.2733241941,0.3575828615,123714.07,2602.819296032,0.021038991733373574
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,3.0,,PN_CREDITOFACIL,0.03897486606020538,0.03897486606020538,0.15262604868740742,0.21495027987382012,43588011.25110001,907766.8948470461,0.020826068196083097
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,4.0,1.0,PN_CREDITOFACIL,0.0652261159,0.0652261159,0.4798055089,0.380334921775,116756.51680000001,3868.5560416280005,0.033133534192825456
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,4.0,2.0,PN_CREDITOFACIL,0.05254326003333334,0.05254326003333334,0.44418226853333326,0.28862045146666665,124733.7014,4107.768769439,0.032932308777289275
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,4.0,3.0,PN_CREDITOFACIL,0.06196481011000001,0.06196481011000001,0.6040562193500001,0.48147617528,168482.8045,5526.654133500001,0.03280248183131354
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,4.0,4.0,PN_CREDITOFACIL,0.059049400381818204,0.059049400381818204,0.27458977894090913,0.2678085094090909,342048.29089999996,11247.987056443002,0.03288420774402122
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,4.0,5.0,PN_CREDITOFACIL,0.06289661175714287,0.06289661175714287,0.43870516227142853,0.45709840432857146,87547.1736,2890.4434863580004,0.0330158401179727
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,4.0,6.0,PN_CREDITOFACIL,0.060877708180000004,0.060877708180000004,0.47232848281999995,0.47783875493999994,93853.8652,3089.3113705719998,0.03291618692516032
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,4.0,7.0,PN_CREDITOFACIL,0.0652261159,0.0652261159,0.2626813489,0.3314419892,11101.28,367.82464047,0.033133534193354276
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,4.0,,PN_CREDITOFACIL,0.058750813482204074,0.058750813482204074,0.22991160782344383,0.2535047419514179,35951970.392700054,1167303.8939583346,0.032468426103158796
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,5.0,1.0,PN_CREDITOFACIL,0.0659248096,0.0659248096,0.49550226354,0.40016442828,149294.7814,6399.4541621595,0.04286455361767588
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,5.0,2.0,PN_CREDITOFACIL,0.0859888821,0.0859888821,0.6600932271777779,0.45874215818888886,239785.62410000002,10473.978780555999,0.043680595197766896
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,5.0,3.0,PN_CREDITOFACIL,0.08240601201666667,0.08240601201666667,0.62624372155,0.4574763070416666,198072.8417,8618.058109104,0.043509539395395064
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,5.0,4.0,PN_CREDITOFACIL,0.08291785059523812,0.08291785059523812,0.4777771922619048,0.3617402257714285,444037.5971,19393.4052068548,0.043675142225596916
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,5.0,6.0,PN_CREDITOFACIL,0.0859888821,0.0859888821,0.51399877405,0.52302708415,16982.53,741.80701836,0.04368059519753535
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,5.0,7.0,PN_CREDITOFACIL,0.0859888821,0.0859888821,0.8040399903333334,0.7021430020666667,132131.5446,5771.5845125000005,0.04368059519755285
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,5.0,8.0,PN_CREDITOFACIL,0.0859888821,0.0859888821,0.8750141186999999,0.6075809971333334,69937.8517,3054.92698915,0.043680595198350936
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,5.0,,PN_CREDITOFACIL,0.07599768983769156,0.07599768983769156,0.30835934231207235,0.27966999939524895,31033945.293899924,1329953.0903463995,0.042854786194645285
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,6.0,1.0,PN_CREDITOFACIL,0.1491549003,0.1491549003,0.8415146872,0.66243986035,108151.3824,8194.375205659999,0.07576764183515419
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,6.0,3.0,PN_CREDITOFACIL,0.14246205220769234,0.14246205220769234,0.6994936738538461,0.5353713570307691,642894.5388,48637.412937643,0.07565379701066921
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,6.0,4.0,PN_CREDITOFACIL,0.14666898529333341,0.14666898529333341,0.5402391717266667,0.35487116786,225177.96159999998,17010.154505584,0.07554093830816525
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,6.0,5.0,PN_CREDITOFACIL,0.1491549003,0.1491549003,0.7069946937333333,0.5291800371000001,52231.225399999996,3957.43677864,0.07576764183365302
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,6.0,6.0,PN_CREDITOFACIL,0.1491549003,0.1491549003,0.8708156215999999,0.8441644990333333,135595.6471,10273.762423799999,0.07576764183457331
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,6.0,7.0,PN_CREDITOFACIL,0.1491549003,0.1491549003,0.9280447989,0.8372015276,66141.57,5011.3907861,0.07576764183402358
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,6.0,8.0,PN_CREDITOFACIL,0.14294011280000002,0.14294011280000002,0.528530121275,0.362559307125,118347.5812,8942.995026859,0.0755655074331084
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,6.0,9.0,PN_CREDITOFACIL,0.1491549003,0.1491549003,0.4677049304,0.2260961437,2668.85,202.21247091,0.07576764183449801
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,6.0,,PN_CREDITOFACIL,0.14612498666456816,0.14612498666456816,0.4647836823198825,0.3278201689498237,31872290.100699965,2404045.9919913905,0.07542746330420085
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,7.0,4.0,PN_CREDITOFACIL,0.2084564547,0.2084564547,0.8544960705,0.7024468666,13645.36,1444.9292731,0.10589161979603323
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,7.0,5.0,PN_CREDITOFACIL,0.2084564547,0.2084564547,0.63260948755,0.38929152825,5793.43,613.47568689,0.10589161979863397
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,7.0,,PN_CREDITOFACIL,0.19850586341534027,0.19850586341534027,0.4985992380904513,0.3504876265285197,6978404.216299987,731361.0651430055,0.10480348264073182
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,8.0,3.0,PN_CREDITOFACIL,0.3639536937,0.3639536937,0.9373192295,0.7519324547,111578.94,20628.830479,0.18488104008695547
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,8.0,5.0,PN_CREDITOFACIL,0.3639536937,0.3639536937,0.9068593109,0.9913590985,15139.79,2799.0601219,0.18488104008708178
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,8.0,6.0,PN_CREDITOFACIL,0.3639536937,0.3639536937,0.3725658589,0.4558535229,11722.4996,2167.2679185,0.18488104008977746
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,8.0,,PN_CREDITOFACIL,0.32571218240211963,0.32571218240211963,0.5350262907360759,0.37131810315005914,2244907.989599997,404262.7165423543,0.18007986002775409
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,9.0,10.0,PN_CREDITOFACIL,0.2279884411,0.2279884411,0.0727467135,0.0258684865,278.71,32.278372169,0.11581346980373866
2021-10-31,1,,2,13,PN,0,,ECL_12M,,0,,50.798%,,,9.0,,PN_CREDITOFACIL,0.5897499506335818,0.5897499506335818,0.6734571424899268,0.4135223539727612,627951.9193000001,211993.70779797804,0.33759544526003654
2021-10-31,1,,2,13,PN,1,,ECL_12M,2.0,0,,50.798%,,,2.0,,PN_CURA,0.45317048137333343,0.45317048137333343,0.29403672947333337,0.18012657536666668,18394.4937,4136.733835633001,0.22488979055906286
2021-10-31,1,,2,13,PN,1,,ECL_12M,2.0,0,,50.798%,,,3.0,,PN_CURA,0.4608108688358977,0.4608108688358977,0.44601131688205126,0.22686140220769233,62865.40090000004,16849.176217027,0.2680198642784284
2021-10-31,1,,2,13,PN,1,,ECL_12M,2.0,0,,50.798%,,,4.0,,PN_CURA,0.38697075127377073,0.38697075127377073,0.42326892228360646,0.1999226730819672,106365.01559999998,25734.0559576448,0.24194097854901084
2021-10-31,1,,2,13,PN,1,,ECL_12M,2.0,0,,50.798%,,,5.0,,PN_CURA,0.3491895832500002,0.3491895832500002,0.4176800637277776,0.20865282616481498,100931.71100000002,25662.883374729794,0.25425986660158556
2021-10-31,1,,2,13,PN,1,,ECL_12M,2.0,0,,50.798%,,,6.0,,PN_CURA,0.437872652011905,0.437872652011905,0.562172272095238,0.3980491575571429,103817.69960000002,26798.168037941006,0.2581271607942756
2021-10-31,1,,2,13,PN,1,,ECL_12M,2.0,0,,50.798%,,,7.0,,PN_CURA,0.3635534100787236,0.3635534100787236,0.3914344683553191,0.1802162288723404,69093.7487,15434.235488954602,0.22338106962424234
2021-10-31,1,,2,13,PN,1,,ECL_12M,2.0,0,,50.798%,,,8.0,8.0,PN_CURA,0.465586111,0.465586111,0.29267505,0.0942678743,1334.5354,315.6286074,0.23650823155384265
2021-10-31,1,,2,13,PN,1,,ECL_12M,2.0,0,,50.798%,,,8.0,,PN_CURA,0.45688576448131357,0.45688576448131357,0.5235482135853533,0.32058084994797975,565493.0735999999,151990.53913199404,0.26877524452139295
2021-10-31,1,,2,13,PN,1,,ECL_12M,2.0,0,,50.798%,,,9.0,8.0,PN_CURA,0.5587033332,0.5587033332,0.867367042,0.6512398177,16092.5305,4567.2191157,0.283809877862279
2021-10-31,1,,2,13,PN,1,,ECL_12M,2.0,0,,50.798%,,,9.0,,PN_CURA,0.44020520147673614,0.44020520147673614,0.46406599645625046,0.23187671075104171,508201.4319999997,130476.53377510665,0.2567417672587486
2021-10-31,1,,2,13,PN,1,,ECL_12M,,0,,17.863%,,,2.0,,PN_CREDITOFACIL,0.0217048702,0.0217048702,0.3782504663,0.638225864,52412.5458,203.20732558,0.0038770741332698247
2021-10-31,1,,2,13,PN,1,,ECL_12M,,0,,50.798%,,,1.0,,PN_CREDITOFACIL,0.015231987071794868,0.015231987071794868,0.04739332659230768,0.1614725621871795,123033.75059999998,988.6427809565998,0.00803554127331139
2021-10-31,1,,2,13,PN,1,,ECL_12M,,0,,50.798%,,,2.0,4.0,PN_CREDITOFACIL,0.0054262175,0.0054262175,0.0,0.0651714622,66.1711,0.182394526,0.0027564076462383126
2021-10-31,1,,2,13,PN,1,,ECL_12M,,0,,50.798%,,,2.0,6.0,PN_CREDITOFACIL,0.0217048702,0.0217048702,0.0158639847,0.2606890347,817.9708,9.0186438695,0.011025630584245794
2021-10-31,1,,2,13,PN,1,,ECL_12M,,0,,50.798%,,,2.0,,PN_CREDITOFACIL,0.017897954290530958,0.017897954290530958,0.05856372707173604,0.16527668754347172,1843390.3144000005,19276.40505447359,0.010457039349665787
2021-10-31,1,,2,13,PN,1,,ECL_12M,,0,,50.798%,,,3.0,2.0,PN_CREDITOFACIL,0.0416319206,0.0416319206,0.6421627859,0.7101657543,65721.1833,1389.8824319,0.021148165052895507
2021-10-31,1,,2,13,PN,1,,ECL_12M,,0,,50.798%,,,3.0,4.0,PN_CREDITOFACIL,0.035387132519999996,0.035387132519999996,0.40384255307999994,0.41172285642000006,116676.02290000001,2462.6240335882003,0.021106513338210467
2021-10-31,1,,2,13,PN,1,,ECL_12M,,0,,50.798%,,,3.0,6.0,PN_CREDITOFACIL,0.0416319206,0.0416319206,0.10592837773333334,0.15733058906666667,43767.6852,925.6062305620001,0.021148165052192434
2021-10-31,1,,2,13,PN,1,,ECL_12M,,0,,50.798%,,,3.0,8.0,PN_CREDITOFACIL,0.0416319206,0.0416319206,0.08253543125000001,0.17126380955,7169.7083999999995,151.626176624,0.021148165052849294
2021-10-31,1,,2,13,PN,1,,ECL_12M,,0,,50.798%,,,3.0,,PN_CREDITOFACIL,0.03727158379201072,0.03727158379201072,0.0949802523500506,0.194230030564156,5712433.486900003,117049.33692146475,0.020490275674961873
2021-10-31,1,,2,13,PN,1,,ECL_12M,,0,,50.798%,,,4.0,1.0,PN_CREDITOFACIL,0.0652261159,0.0652261159,0.8384007645,0.4940756417,36714.091,1216.4675895,0.03313353419263465
2021-10-31,1,,2,13,PN,1,,ECL_12M,,0,,50.798%,,,4.0,4.0,PN_CREDITOFACIL,0.0652261159,0.0652261159,0.11442674405,0.28401733655,1957.8733000000002,64.87126193099999,0.03313353419294292
2021-10-31,1,,2,13,PN,1,,ECL_12M,,0,,50.798%,,,4.0,7.0,PN_CREDITOFACIL,0.0652261159,0.0652261159,0.23970896175,0.29602243465,24093.2735,798.29530133,0.03313353419285263
2021-10-31,1,,2,13,PN,1,,ECL_12M,,0,,50.798%,,,4.0,,PN_CREDITOFACIL,0.05437037918317915,0.05437037918317915,0.15448846919053486,0.22161109851419905,5884644.765600003,187351.26028419271,0.031837310109081876
2021-10-31,1,,2,13,PN,1,,ECL_12M,,0,,50.798%,,,5.0,1.0,PN_CREDITOFACIL,0.0859888821,0.0859888821,0.8005344804,0.6985125311,105226.0837,4596.3379663,0.043680595197329385
2021-10-31,1,,2,13,PN,1,,ECL_12M,,0,,50.798%,,,5.0,3.0,PN_CREDITOFACIL,0.0859888821,0.0859888821,0.8524009336,0.4919103171,79000.2924,3450.7797928,0.04368059519739195
2021-10-31,1,,2,13,PN,1,,ECL_12M,,0,,50.798%,,,5.0,5.0,PN_CREDITOFACIL,0.0859888821,0.0859888821,0.1009140748,0.1154635559,4561.665,199.25624229,0.043680595197148404
2021-10-31,1,,2,13,PN,1,,ECL_12M,,0,,50.798%,,,5.0,6.0,PN_CREDITOFACIL,0.06807453164999999,0.06807453164999999,0.21365769095,0.19201602075,8563.1984,349.31937570400004,0.04079309615248434
2021-10-31,1,,2,13,PN,1,,ECL_12M,,0,,50.798%,,,5.0,7.0,PN_CREDITOFACIL,0.0859888821,0.0859888821,0.7022529117333334,0.7190208894333333,260573.4559,11382.003646489,0.04368059519791248
2021-10-31,1,,2,13,PN,1,,ECL_12M,,0,,50.798%,,,5.0,8.0,PN_CREDITOFACIL,0.0859888821,0.0859888821,0.7860546904,0.7569483858,19034.7445,831.4489692,0.04368059519790244
2021-10-31,1,,2,13,PN,1,,ECL_12M,,0,,50.798%,,,5.0,,PN_CREDITOFACIL,0.06916528085161833,0.06916528085161833,0.213827156231839,0.2373097482013452,5911119.385200006,248577.8427512414,0.0420525837075156
2021-10-31,1,,2,13,PN,1,,ECL_12M,,0,,50.798%,,,6.0,1.0,PN_CREDITOFACIL,0.1491549003,0.1491549003,0.8461849304,0.7025245735,22311.8438,1690.5157897,0.0757676418342441
2021-10-31,1,,2,13,PN,1,,ECL_12M,,0,,50.798%,,,6.0,2.0,PN_CREDITOFACIL,0.1491549003,0.1491549003,0.3668586793,0.0982591574,4260.5866,322.81459951,0.0757676418336386
2021-10-31,1,,2,13,PN,1,,ECL_12M,,0,,50.798%,,,6.0,3.0,PN_CREDITOFACIL,0.1491549003,0.1491549003,0.4183589443,0.2315926504,17856.506699999998,1352.94540407,0.07576764183500685
2021-10-31,1,,2,13,PN,1,,ECL_12M,,0,,50.798%,,,6.0,4.0,PN_CREDITOFACIL,0.12926758026000001,0.12926758026000001,0.38320493222,0.31917485174000004,34594.2605,2596.783178838,0.07506398868789232
2021-10-31,1,,2,13,PN,1,,ECL_12M,,0,,50.798%,,,6.0,5.0,PN_CREDITOFACIL,0.1491549003,0.1491549003,0.786565527,0.9718208401,64941.2458,4920.4450521,0.07576764183510629
2021-10-31,1,,2,13,PN,1,,ECL_12M,,0,,50.798%,,,6.0,7.0,PN_CREDITOFACIL,0.1491549003,0.1491549003,0.3792019,0.0836796793,130555.8169,9891.9063743,0.07576764183457842
2021-10-31,1,,2,13,PN,1,,ECL_12M,,0,,50.798%,,,6.0,8.0,PN_CREDITOFACIL,0.1491549003,0.1491549003,0.6475528765,0.4617154672,12965.0435,982.33077228,0.07576764183475358
2021-10-31,1,,2,13,PN,1,,ECL_12M,,0,,50.798%,,,6.0,,PN_CREDITOFACIL,0.14192510643476575,0.14192510643476575,0.4126804973903249,0.3380161571189318,7246693.664299996,542505.1701278448,0.07486244006703832
2021-10-31,1,,2,13,PN,1,,ECL_12M,,0,,50.798%,,,7.0,4.0,PN_CREDITOFACIL,0.2084564547,0.2084564547,0.3689876582,0.1011509853,2297.3914,243.27449666,0.10589161979974332
2021-10-31,1,,2,13,PN,1,,ECL_12M,,0,,50.798%,,,7.0,,PN_CREDITOFACIL,0.18419053924818837,0.18419053924818837,0.4093628686176142,0.3059333419144042,2752136.3917999975,282604.9907092704,0.102685677770656
2021-10-31,1,,2,13,PN,1,,ECL_12M,,0,,50.798%,,,8.0,,PN_CREDITOFACIL,0.31274847474385986,0.31274847474385986,0.4559449021106203,0.3077246176529005,2648829.5076,472491.0089712865,0.17837728234890887
2021-10-31,1,,2,13,PN,1,,ECL_12M,,0,,50.798%,,,9.0,7.0,PN_CREDITOFACIL,0.6839653232,0.6839653232,0.6603907777,0.3363781268,7517.511,2611.8870996,0.34744040941210463
2021-10-31,1,,2,13,PN,1,,ECL_12M,,0,,50.798%,,,9.0,,PN_CREDITOFACIL,0.5980862691665927,0.5980862691665927,0.6857778442239896,0.42220576693878953,1080692.7249000003,363064.48040180065,0.33595532942575895
2021-10-31,1,,2,13,PN,15,,ECL_12M,2.0,0,,50.798%,,,7.0,,PN_CURA,0.5587033332,0.5587033332,0.7424165434,0.4302331545,3488.6324,990.1083353500001,0.28380987786216744
2021-10-31,1,,2,13,PN,15,,ECL_12M,2.0,0,,50.798%,,,8.0,,PN_CURA,0.3904915769677421,0.3904915769677421,0.40410850109999996,0.19311590620000002,45947.05859999999,11744.424018938504,0.25560774458233776
2021-10-31,1,,2,13,PN,15,,ECL_12M,2.0,0,,50.798%,,,9.0,8.0,PN_CURA,0.1862344444,0.1862344444,0.3055873107,0.0779047665,1592.7689,150.68118232,0.09460329261828254
2021-10-31,1,,2,13,PN,15,,ECL_12M,2.0,0,,50.798%,,,9.0,,PN_CURA,0.42517675042264175,0.42517675042264175,0.4695569810358489,0.21214266909056606,108490.68110000002,28186.821815018306,0.2598086907486315
2021-10-31,1,,2,13,PN,15,,ECL_12M,,0,,50.798%,,,5.0,,PN_CREDITOFACIL,0.041203006,0.041203006,0.0863834668,0.073491919325,4042.6389999999997,157.6949793375,0.03900793005200316
2021-10-31,1,,2,13,PN,15,,ECL_12M,,0,,50.798%,,,6.0,,PN_CREDITOFACIL,0.13470971851891894,0.13470971851891894,0.37531268215405406,0.3160157104135136,129569.84209999998,9571.399915442,0.07387058408279099
2021-10-31,1,,2,13,PN,15,,ECL_12M,,0,,50.798%,,,7.0,,PN_CREDITOFACIL,0.16669497640404052,0.16669497640404052,0.2824738281909093,0.24412623095959599,223860.87720000002,22505.540136366915,0.10053360112700797
2021-10-31,1,,2,13,PN,15,,ECL_12M,,0,,50.798%,,,8.0,1.0,PN_CREDITOFACIL,0.3639536937,0.3639536937,0.6517108007,0.5002494214,14351.2638,2653.2765779,0.18488104008651837
