BUCKET,DIAS_MORA,DIAS_INCUMPLIMIENTO,MET_CALCULO,MARCA_DEFAULT,PDI,RANGO_SCORE_PN,seg_PD12mes,PD_12M_ACTUAL_FINAL,PD_12M_DESEMBOLSO_FINAL,PD_LIFETIME_ACTUAL_FINAL,PD_LIFETIME_DESEMBOLSO_FINAL,EXPOSICION_TOTAL_FA,VALOR_PROVISION,cobertura,target
0.0,0.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,0.17408683554704113,0.17408683554704113,0.8750141186999999,0.6075809971333334,6.704781884397942e+153,5.0688506177279896e+153,0.0019079943968821958,0
0.0,0.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,0.14115062503805362,0.14115062503805362,0.3083593423120723,0.2796699993952489,6.704781884397942e+153,5.0688506177279896e+153,0.0018365326997887529,0
0.0,0.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,0.5305213004056691,0.5305213004056691,0.8415146872,0.66243986035,6.704781884397942e+153,5.0688506177279896e+153,0.005740735549260193,0
0.0,0.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,0.4767494175622109,0.4767494175622109,0.6994936738538461,0.5353713570307691,6.704781884397942e+153,5.0688506177279896e+153,0.005723497002131539,0
0.0,0.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,0.5099857483118047,0.5099857483118047,0.5402391717266667,0.35487116786,6.704781884397942e+153,5.0688506177279896e+153,0.005706433360478021,0
0.0,0.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,0.5305213004056691,0.5305213004056691,0.7069946937333333,0.5291800371000001,6.704781884397942e+153,5.0688506177279896e+153,0.005740735549032725,0
0.0,0.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,0.5305213004056691,0.5305213004056691,0.8708156215999999,0.8441644990333333,6.704781884397942e+153,5.0688506177279896e+153,0.005740735549172181,0
0.0,0.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,0.5305213004056691,0.5305213004056691,0.9280447989,0.8372015276,6.704781884397942e+153,5.0688506177279896e+153,0.0057407355490888675,0
0.0,0.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,0.4804327434453798,0.4804327434453798,0.528530121275,0.362559307125,6.704781884397942e+153,5.0688506177279896e+153,0.0057101459136231604,0
0.0,0.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,0.5305213004056691,0.5305213004056691,0.4677049304,0.2260961437,6.704781884397942e+153,5.0688506177279896e+153,0.005740735549160771,0
0.0,0.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,0.5055820126155917,0.5055820126155917,0.4647836823198825,0.3278201689498237,6.704781884397942e+153,5.0688506177279896e+153,0.005689302220506559,0
0.0,0.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,1.283139778255623,1.283139778255623,0.8544960705,0.7024468666,6.704781884397942e+153,5.0688506177279896e+153,0.01121303514302765,0
0.0,0.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,1.283139778255623,1.283139778255623,0.63260948755,0.38929152825,6.704781884397942e+153,5.0688506177279896e+153,0.011213035143578435,0
0.0,0.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,1.1135582678824283,1.1135582678824283,0.4985992380904513,0.3504876265285197,6.704781884397942e+153,5.0688506177279896e+153,0.010983769973626172,0
0.0,0.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,9.61630706716076,9.61630706716076,0.9373192295,0.7519324547,6.704781884397942e+153,5.0688506177279896e+153,0.034180998983634414,0
0.0,0.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,9.61630706716076,9.61630706716076,0.9068593109,0.9913590985,6.704781884397942e+153,5.0688506177279896e+153,0.03418099898368111,0
0.0,0.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,9.61630706716076,9.61630706716076,0.3725658589,0.4558535229,6.704781884397942e+153,5.0688506177279896e+153,0.03418099898467788,0
0.0,0.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,6.025284068225249,6.025284068225249,0.5350262907360759,0.3713181031500591,6.704781884397942e+153,5.0688506177279896e+153,0.03242875598761547,0
0.0,0.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,1.6848882519134851,1.6848882519134851,0.0727467135,0.0258684865,6.704781884397942e+153,5.0688506177279896e+153,0.013412759787981473,0
0.0,0.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,117.60156948307228,117.60156948307228,0.6734571424899268,0.4135223539727612,6.704781884397942e+153,5.0688506177279896e+153,0.11397068466032229,0
0.0,1.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,27.13305202910117,27.13305202910117,0.2940367294733333,0.1801265753666666,6.704781884397942e+153,5.0688506177279896e+153,0.050575417897699135,0
0.0,1.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,29.56080925331655,29.56080925331655,0.4460113168820512,0.2268614022076923,6.704781884397942e+153,5.0688506177279896e+153,0.07183464764782717,0
0.0,1.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,12.652633620366819,12.652633620366819,0.4232689222836064,0.1999226730819672,6.704781884397942e+153,5.0688506177279896e+153,0.05853543710125291,0
0.0,1.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,8.042558371582514,8.042558371582514,0.4176800637277776,0.2086528261648149,6.704781884397942e+153,5.0688506177279896e+153,0.06464807976425606,0
0.0,1.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,22.822639186512554,22.822639186512554,0.562172272095238,0.3980491575571429,6.704781884397942e+153,5.0688506177279896e+153,0.06662963113971382,0
0.0,1.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,9.570097945058262,9.570097945058262,0.3914344683553191,0.1802162288723404,6.704781884397942e+153,5.0688506177279896e+153,0.04989910226647059,0
0.0,1.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,31.179939832669138,31.179939832669138,0.29267505,0.0942678743,6.704781884397942e+153,5.0688506177279896e+153,0.05593614359272603,0
0.0,1.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,28.289266389358076,28.289266389358076,0.5235482135853533,0.3205808499479797,6.704781884397942e+153,5.0688506177279896e+153,0.07224013206753455,0
0.0,1.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,85.24220181404506,85.24220181404506,0.867367042,0.6512398177,6.704781884397942e+153,5.0688506177279896e+153,0.08054804677220173,0
0.0,1.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,23.43556438911904,23.43556438911904,0.4640659964562504,0.2318767107510417,6.704781884397942e+153,5.0688506177279896e+153,0.06591633505514542,0
0.0,1.0,0.0,1.6721499608622852,0.0,-1.7224386515213446,5.903739990398546e+123,1.6721499608622852,0.02571201597976503,0.02571201597976503,0.3782504663,0.638225864,6.704781884397942e+153,5.0688506177279896e+153,1.5031703834869771e-05,0
0.0,1.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,0.0,1.6721499608622852,0.01714343791941311,0.01714343791941311,0.0473933265923076,0.1614725621871795,6.704781884397942e+153,5.0688506177279896e+153,6.456992355508938e-05,0
0.0,1.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,0.00565749914048305,0.00565749914048305,0.0,0.0651714622,6.704781884397942e+153,1.1853257444064049e+24,7.597783112240966e-06,0
0.0,1.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,0.02571201597976503,0.02571201597976503,0.0158639847,0.2606890347,6.704781884397942e+153,5.0688506177279896e+153,0.00012156452978025417,0
0.0,1.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,0.02057188450983036,0.02057188450983036,0.058563727071736,0.1652766875434717,6.704781884397942e+153,5.0688506177279896e+153,0.00010934967196045685,0
0.0,1.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,0.05793564673357909,0.05793564673357909,0.6421627859,0.7101657543,6.704781884397942e+153,5.0688506177279896e+153,0.00044724488510451053,0
0.0,1.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,0.046796522206762475,0.046796522206762475,0.4038425530799999,0.41172285642,6.704781884397942e+153,5.0688506177279896e+153,0.00044548490529605357,0
0.0,1.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,0.05793564673357909,0.05793564673357909,0.1059283777333333,0.1573305890666666,6.704781884397942e+153,5.0688506177279896e+153,0.00044724488507477195,0
0.0,1.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,0.05793564673357909,0.05793564673357909,0.08253543125,0.17126380955,6.704781884397942e+153,5.0688506177279896e+153,0.00044724488510255225,0
0.0,1.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,0.05005052514208446,0.05005052514208446,0.0949802523500506,0.194230030564156,6.704781884397942e+153,5.0688506177279896e+153,0.00041985139723593127,0
0.0,1.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,0.11051344107877557,0.11051344107877557,0.8384007645,0.4940756417,6.704781884397942e+153,5.0688506177279896e+153,0.0010978310880944862,0
0.0,1.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,0.11051344107877557,0.11051344107877557,0.11442674405,0.28401733655,6.704781884397942e+153,5.0688506177279896e+153,0.001097831088114916,0
0.0,1.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,0.11051344107877557,0.11051344107877557,0.23970896175,0.29602243465,6.704781884397942e+153,5.0688506177279896e+153,0.0010978310881089325,0
0.0,1.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,0.08407971157828928,0.08407971157828928,0.1544884691905348,0.221611098514199,6.704781884397942e+153,5.0688506177279896e+153,0.0010136143149818422,0
0.0,1.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,0.17408683554704113,0.17408683554704113,0.8005344804,0.6985125311,6.704781884397942e+153,5.0688506177279896e+153,0.0019079943967929476,0
0.0,1.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,0.17408683554704113,0.17408683554704113,0.8524009336,0.4919103171,6.704781884397942e+153,5.0688506177279896e+153,0.001907994396798416,0
0.0,1.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,0.17408683554704113,0.17408683554704113,0.1009140748,0.1154635559,6.704781884397942e+153,5.0688506177279896e+153,0.0019079943967771436,0
0.0,1.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,0.11816159389565216,0.11816159389565216,0.21365769095,0.19201602075,6.704781884397942e+153,5.0688506177279896e+153,0.0016640766937058291,0
0.0,1.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,0.17408683554704113,0.17408683554704113,0.7022529117333334,0.7190208894333333,6.704781884397942e+153,5.0688506177279896e+153,0.0019079943968438875,0
0.0,1.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,0.17408683554704113,0.17408683554704113,0.7860546904,0.7569483858,6.704781884397942e+153,5.0688506177279896e+153,0.001907994396843014,0
0.0,1.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,0.12117402775197489,0.12117402775197489,0.213827156231839,0.2373097482013452,6.704781884397942e+153,5.0688506177279896e+153,0.0017684197964776063,0
0.0,1.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,0.5305213004056691,0.5305213004056691,0.8461849304,0.7025245735,6.704781884397942e+153,5.0688506177279896e+153,0.0057407355491222965,0
0.0,1.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,0.5305213004056691,0.5305213004056691,0.3668586793,0.0982591574,6.704781884397942e+153,5.0688506177279896e+153,0.005740735549030542,0
0.0,1.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,0.5305213004056691,0.5305213004056691,0.4183589443,0.2315926504,6.704781884397942e+153,5.0688506177279896e+153,0.005740735549237872,0
0.0,1.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,0.38389683832754334,0.38389683832754334,0.38320493222,0.31917485174,6.704781884397942e+153,5.0688506177279896e+153,0.005634602397736023,0
0.0,1.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,0.5305213004056691,0.5305213004056691,0.786565527,0.9718208401,6.704781884397942e+153,5.0688506177279896e+153,0.005740735549252936,0
0.0,1.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,0.5305213004056691,0.5305213004056691,0.3792019,0.0836796793,6.704781884397942e+153,5.0688506177279896e+153,0.005740735549172956,0
0.0,1.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,0.5305213004056691,0.5305213004056691,0.6475528765,0.4617154672,6.704781884397942e+153,5.0688506177279896e+153,0.005740735549199488,0
0.0,1.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,0.4726404304529465,0.4726404304529465,0.4126804973903249,0.3380161571189318,6.704781884397942e+153,5.0688506177279896e+153,0.0056043849327909005,0
0.0,1.0,0.0,1.6721499608622852,0.0,-0.6773132022574172,5.903739990398546e+123,1.6721499608622852,1.283139778255623,1.283139778255623,0.3689876582,0.1011509853,6.704781884397942e+153,5.0688506177279896e+153,0.011213035143813388,0
